label,corrected_text
0,jak robiłam to zdjęciem to myślałam że jest takie aestheticssss bo różowa wódka nie jest ale i tak
0,cechą charakteru tej jednej typiary jest nienawiści do mężczyzn japierdole ona ich nienawidzi ale jakoś ciągle o tym pierdoli ile można i ja kumam można sobie żartować czy coś ale jak pierdolisz 247 jak to bardzo nienawidzisz jakiejś płci to tylko wkurwiasz ludzie dokołaaaa
0,I jej argument że FACECIKI robią tak z babami i nikt się nie sapie jeżeli oni tak robią to znaczy że ty też masz się zniżać do tego poziomu japierdole zamknij ten ryj jesteście na tym samym poziomie zjebania co typy wyzywające baby
0,wiem za to cię lubię
0,wiesz jak nazywa się pies dja
0,wystarczy myć się raz dziennie i najlepiej wieczorem xd
0,ja ciebie też kocham team virtual
0,lepiej już nic nie pisać
0,ou ou ou agatka i co ty na to powiesz teraz szmatooooo czy jakoś tak
0,chciałaś wyruchać Freda ale to Fred wyruchał ciebie
0,no właśnie u mnie jest tak że mi dosyć łatwo poznawać nowe osoby ale później jakoś mi się odechciewa ich poznawać xdd może nie wszystkich ale większość
0,spoko ten nowy set jeszcze nie grałam
0,nie
0,podobno jak nie śpi się 3 dni to człowiek zaczyna mieć halucynacje wczoraj spałam 3h dziś nic chyba akceptuję to wyzwanie
0,życie nas nas
0,będę dziś z Nadia nadrabiała 7 odc różnych anime kckckckck ten sezon
0,to jest takie urocze
0,bo ktoś zwraca komuś uwagę na brak higieny XD wtf niezła odkleja
0,spoko ludzie na Twitter nie mija się codziennie
0,JEST NOWE TFT
0,się chuja zarabia a żyje jak hrabia
0,23
0,Took quite a bit longer than expected but Im very happy to finally get around to beating this 148k attempts
0,play my level
0,
0,Jeden z moich ulubionych piłkarzy jacy kiedykolwiek u nas grali Będzie mi go brakowało
0,Chory banger
0,Te kurwy co siedzą w autobusie i nic nie robią powinny zostać wykastrowane
0,Tak samo reagowałem jak Jesus u nas grał XDD
0,Mam nadzieję że thiago to wygra
0,Jak ja kocham walkę o mistrzostwo z arsenałem Nie ważne co się dzieje w trakcie to i tak na początku znasz wynik końcowy
0,Zeamsone jak zawsze dowiózł
0,No i klasa
0,Dzisiaj każdy za Bayernem mam nadzieję
0,Jak się przebiorę za kobietę to będzie git
0,Wtedy byłby koniec polskiego rapu
0,Zależy kto jest kolegą
0,Prawdę napisał
0,A no to dla mnie bardziej jest to piosenka taka wolna w której za dużo się nie dzieje ale dalej może być bangerem
0,Ja losowo dałem wszytsko
0,Baloniki
0,Gdzie to jest
0,Dojebana
0,Powodzenia
0,Zgoda
0,Prawda
0,Janusz Goatczuk zuziula z big swagiem i waima z pojebaną forma
0,Prawda kolega mi mówił
0,Dla mnie faworytem do spadku jest Rzeszów
0,Dokładnie
0,Zajebisty album ale no gruby mielzky ostro wydymany
0,Obciach
0,No ten dzisiejszy singiel średni ale te poprzednie zajebiste
0,Od jakiegoś czasu dostaje bardzo konkretne informacje w snach i jeśli miałabym opisać swoje odczucie to jest to tak jakby ktoś mi to szeptał do ucha a ja podczas snu to słyszę mega pojebana sprawa szczerze bo wszystkie te info są prawdziwe
0,Jadę na kuuurs
0,Poszłabym do spowiedzi tak for fun popierdolić sobie i zobaczyć reakcje księdza raz tak poszłam jak jeszcze chodziłam do kościoła i dał mi bardzo do myślenia więc jestem ciekawa jakby zareagował teraz
0,Japierdole życie tak nudne że rozważam spowiedź dla beki
0,Wczoraj wyszłam o 720 z domu i wróciłam o 22 jezu jak ludzie mogą tak żyć
0,Ja jem tyle szpinaku że anemia mi nie grozi
0,Dajcie kurwie więcej miodu
0,Mam pierwszy raz wszystkie paznokcie w kwadracie czuję się dziwnie ale podoba mi się
0,Życie stało się poważne ziomek wysyła mi swój grafik i doszliśmy do wniosku że na koniec miesiąca możemy się umówić oszaleje
0,Dziś dokładnie 4 lata temu odszedł mój najkochańszy piesek
0,Powinna być opcja na ig gdzie do posta możecie dodać tekst piosenki aby wyświetlał się na bierząco tak jak na relacji
0,Jaki ogromny jest to zawód kiedy widzisz fajnego liścia co ma ci chrupnąć gdy go nadepniesz a on nie chrupie
0,Ja natomiast uważam że jeśli podróżujesz i faktycznie nawet chodzisz po innym mieście i masz kontakt jakikolwiek z innymi to jednak trochę to daje chyba że faktycznie siedzisz w hotelu cały czas all inclusive i się nie ruszasz no to tak tu masz rację że to huja daje
0,Nie no kurwa po obudzeniu jeden z pierwszych tik toków jakie widzę to jk tańczący w mundurze a w tle widać tae w łóżku moje nastoletnie serce oddane taekookowi się aż przebudziło Japidi
0,Bo jest w końcu za 1pa wszystko i można pograć jak człowiek
0,Jak zadziała to wiedzcie że mnie popierdoli i zacznę robić grubą magię
0,Tak dlatego nie dołączam do nowego serwera xddd
0,Jakdojade często jest jak niedojade lepsze znacznie mobileMPK tylko szkoda że na Androida tylko jest dostępne
0,Usłuchany
0,I pomyśleć że człowiek który nie jest z poznania i studiuje wgl jeszcze w Huj w innym mieście będzie mnie najczęściej odwiedzał hah kochany
0,Przecież po jednym buchu by się już miało dobrze a co dopiero całe takie wielkie gówno wypalić masakra
0,To był mój ulubiony chack na świecie ile ja sb rzeczy pokupowałam ale pierdolona juna13 to zgłosiła SKANDAL
0,Wizyta u lekarza zakończyła się rozmowa o moich tatuażach
0,No nwm czy zadziała bo robi i tak dziubek xddddd
0,To leży w obowiązku pracownika
0,TO ONA BYŁA BOKIEM USTAWIONA
0,Na początku roku sprawdzałam sb kosmogram i wyszło że jakoś koniec marca początek kwietnia mogę być chora i kurwa jestem xdddd nie wytrzymam typiara co sobie chorobę wywróżyła może czas na jakiś sukces w życiu coś ten tego
0,miłego popołudnia dzisiaj w planach latę night dance session
0,nic nie mówię ale gdybym tylko coś powiedział
0,miłego popołudnia korzystajcie z ładnej pogody ja na pewno zamierzam
0,motylarnia 1010
0,nikt mi nie odpisuje wszyscy sagują
0,załamałem się właśnie bez drugiego rodzica ten dorm się rozpadnie
0,ale zobaczyłem dobry edit
0,zjadłem ryżu i jestem szczęśliwszy
0,Znowu jestem głodny
0,Yeonjun hyung noticed me how do I move on
0,chciałbym umieć tak wywijać
0,w rzeczy samej
0,tajemnica
0,bawcie się dobrze
0,wybacz hyung musiałem dzisiaj dospać
0,miłego dnia Riki
0,miłego dnia hyung
0,potrzebujesz pomocy
0,wow yeonjun z txt jest znany szok
0,okej hybę siłownia
0,Jest awans zdecydowanie jedyny plus ale nie potrafię znaleźć w sobie entuzjazmu Łączę się w bólu z każdym kibicem arsenału który musiał przetrwać te niewyobrażalnie długie 90 minut z okładem Na szpilkach przez cały mecz bolesne doświadczenie Chcę zapomnieć
0,Nie będę się silił na długie opisy tego spotkania bo zwyczajnie nie mam na nie ochoty Nie było polotu dynamiki ten mecz miał niewiele myślę o wszystkich tych którzy wydali na ten mecz duże pieniądze i jest mi przykro Idę odpalić Bayern z Realem to może być katharsis
0,Maszyna Mikela Artety powoli sunie w kierunku półfinału ale czy dojedzie
0,Bardzo dobrze zorganizowane i stałe nękające ociężałych piłkarzy arsenału Bournemouth wystarczyło żeby wygrać z drużyną bijącą się o mistrzostwo Anglii Gorzki ciężkostrawny mecz Każdego kibica kosztował pewnie niemało wysiłku Ja nie grałem ale czuję się zmęczony
0,Przy stanie 11 mecz ślimaczył się w kierunku nieuniknionego rozczarowania Ostatecznie jest ono bardzo duże Już remis w obecnych okolicznościach byłby bolesnym doświadczeniem choć rozum kazałby go zaakceptować z pokorą A tak Nastrój jak na Emirates człowiek jest zgaszony
0,Kolejny egzamin dojrzałości oblany Dziwne i z pewnością niecodzienne na tym poziomie koleje tego sezonu dadzą arsenałowi kolejne Czy następne testy będą zdane Dzisiejszy mecz dostarczył mnóstwo niepewności w tym względzie Dajcie im tlenu i wyślijcie na wakacje
0,Ubywa rozgrywek do wygrania przybywa nerwów i niepewności strategię na podejście do refleksji pomeczowych mam dwie Mogę racjonalizować tę porażkę ale mogę też panikować i pozwolić dobrze znanemu PTSD mną zawładnąć Rozpatrzmy oba warianty niech oba wilki przemówią
0,Max nie przestaje być zjawiskiem Mecz z Mansfield Evertonem i ten z Southampton z tytułem najlepszego piłkarza arsenału Dla mnie tak Pokłony przed Dowmanem ale to jest jednak policzek dla ofensywy AFC Uzależnieni od 16 latka No dajcie spokój
0,Wiarę w piękne słowa Artety o jeszcze piękniejszej reakcji drużyny odkładam do szafy Chcę jednak zapomnieć o City i Soton i w myśl wariantu A założyć że drużyna w komplecie będzie miała zwyczajnie więcej jakości Czy tak będzie Zobaczymy Wesołych świąt i zdrowego Gabriela
0,Wariant A racjonalizm Czy arsenał mógł przegrać z najlepszą drużyną liczmy circa 10 meczów wstecz w lidze Championship ostatniego okresu Mógł Jeżeli ktoś bagatelizował jakość drużyny Eckerta to dość szybko zobaczył że ona jednak w niej jest Święci są w formie
0,Czy coś mnie w ich występie zaskoczyło Nie Wiadomo było że będą w stanie zagrażać przy fazach przejściowych liczne wypady na połowę AFC o tym świadczą i nie zabraknie im argumentów gdy idzie o organizację gry defensywnej Arteta też to wiedział uznając klasę Soton
0,TNT dorzuca do pieca i podaje że arsenał wyrzucił z FA Cup 81letni ród Stewart
0,XD
0,Obecnie żyjemy meczem Polaków ale temat De Zerbiego w Spurs będzie jednym z najciekawszych w najbliższym czasie Na pewno coś na Piłkarzyki wleci bo trochę już przeczytałem i jestem co najmniej zaintrygowany tym połączeniem zwłaszcza w aktualnej konfiguracji
0,A więc porażka Pierwsze z dwóch kluczowych starć w końcowej fazie sezonu zdecydowanie dla City kępa uchylił drzwi OReilly je popchnął i zgasił arsenałowi światło Sygnał ostrzegawczy i szerokie pole do wyciągania wniosków Drużyna musi zareagować bo nadal ma o co się bić
0,Nie zmienia to oczywiście faktu że Arteta będzie pewnie przybity Abstrahując od samego trofeum które wbrew obiegowej opinii coś znaczy na wygranej z City w tym momencie można było zbudować wygodną drogę do mety A tak City podgoniło na wirażu i będzie stałe wywierać presję
0,Humor po takim meczu prędko nie wróci ale nie można się na rzeczywistość obrażać City pokazało dzisiaj siłę arsenał też musi ją pokazać Wygrał zespół lepszy i gratulacje dla niego Dziś bawi się Manchester Czas na długą przerwę i głęboki reset Głowy do góry i do roboty
0,Piękne gole sporo radości i elegancki wieczór w Lidze Mistrzów Przedmeczowe nerwy pozostaną jedynie śmiesznym wspomnieniem nie było w tym meczu realnego zagrożenia że awans się wyślizgnie Bajeczni Eze i Rice zatopili Bayer a goli mogło powinno być tylko więcej
0,Oczywiście muszę również wyeksponować kolejną kapitalną interwencję Rayi która w kluczowym momencie 87 pozbawiła już chyba wszelkiej nadziei Bayer Skupiony do samego końca wzór Większych problemów zwyczajnie nie było Defensywa się spisała nawet kiedy przyjmowała presję
0,Eze i Rice notują kolejne pamiętne występy do swoich kolekcji a kibice arsenału mają spore powody do zadowolenia Plan zrealizowany morele w idealnym miejscu przed zbliżającym się wielkimi krokami finałem Pucharu Ligii z Manchesterem City Niech się dzieje bring it on
0,Praktycznie każda angielska drużyny miała w tym sezonie mniejsze lub większe momenty kryzysu Wczorajszy arsenał ewidentnie wyglądał jak drużyna dławiona takowym Był to jednak arsenał niekompletny widocznie zmieniony rotacją z kilkoma ananasami z rubieży pierwszej drużyny
0,Nie dziwię się tym którzy wolą trzymać się wariantu B w zaistniałych okolicznościach Been there done that Ucieczka w panikę jest na swój sposób logiczna Kibicom arsenału to przecież dobrze znana emocja Nasz mental przez lata też klękał wraz z drużyną której kibicujemy
0,Havertz wykazał się w zasadzie jedynie przy golu wcześniej był takim samym pasażerem jak Gabriel Jesus który zaserwował nam kolejny disasterclass Kto w ogóle dał radę W mojej opinii Gabriel Gyokeres i Max Dowman Smutne ale prawdziwe Jakości było wczoraj za mało
0,Ja jednak wolę wypośrodkować swoje stanowisko Uznaję jakość Southampton i gratuluję świetnego meczu Boli mnie że wielu piłkarzy arsenału nie dojechało i nie wykorzystało swojej szansy kępa White MLS Jesus po tym meczu wszyscy nadają się na sprzedaż Zawiedli też inni
0,Moim zdaniem relatywnie najbliżej najlepszej piłki którą ostatecznie i tak każdy interpretuje po swojemu było w LM z Bayerem 17 marca w lidze ze Spurs 22 lutego Pytanie zapewne było z tezą że arsenał nie gra najlepszej piłki ale co tam
0,Niektórzy powiedzą że to powód by panikować arsenał znowu się wyłożył znowu rozczarował znowu traci szansę na trofeum To wszystko prawda ale w tym sporcie jest też rywal a ten był wczoraj naprawdę bardzo dobry Nie ulegajmy propagandzie sukcesu arsenał nie jest mocarny
0,Piłkarze gubią się w relatywnie prostych sytuacjach przemyślane i rozpisane schematy zastępują pochopne decyzję o strzałach i nieprecyzyjne dogrania Jak nie idzie to PTSD uderza ze zdwojoną mocą wracamy do wszystkich przykrych wspomnień jesteśmy skorzy odtrąbić kapitulację
0,Jeżeli w obliczu tak dobrze grającego i zmotywowanego rywala nie grasz swojej najlepszej piłki to zwyczajnie możesz ulec A arsenał nie grał swojej najlepszej piłki był od niej wręcz bardzo daleko Zgadzały się pojedyncze momenty w perspektywie całego spotkania zapomniane
0,Poszarpał Rice kilkukrotnie dobrze zachował się Gabriel chciało się pracować Gyokeresowi z kilkoma akcjami bardzo dobrze uporał się Myles próbował czarować Eze po wejściu I właśnie Wypady lub lepsze momentu indywidualne do zapamiętania Co z zespołem Zespół wypadł słabo
0,Norgaard miał sporo niecelnych zagrań Ødegaard nie wykorzystał setki w 26 minucie dołożył także swoje oddając piłkę przy golu na 01 Mosquera uratował Kepę i Gabriela w 18 ale sam mógł dać gola Świętym żenującym podaniem w 60 Martinelli Insanity is doing the same
0,Wariant B panika Widzieliśmy to setki razy arsenał znowu pękł pod presją bo zwyczajnie nie jest mentalnie przygotowany by wygrywać trofea Im bliżej przysłowiowego kibla tym wszystkim jest ciepłej Fala gorąca zalewa całe ciało finalnym efektem jest drętwota nóg i mózgu
0,słuchajcie to już chyba nawet silniczki muszą widzieć jaką to żenada nie Premier tak słaby i nieudolny ze jedyne co mu pozostaje to prymitywne pokrzywianie się na twitteru vs Pewny siebie błyskotliwy Prezydent nokautujący frustratów jednym życzę powodzenia
0,Kto to do czorta jest Renata rąk
0,Twitter padł globalnie czy tylko u nas
0,Po obejrzeniu całego wywiadu z Prezydentem w Kanale Zero powiem tak Obiektywnie na miejscu trolli Giertycha ja bym założyła z 7 farm i nawalała w kanał ze za często Prezydenta zapraszają bo gosc w takich rozmowach wypada za dobrze
0,Oglądam wywiad z Prezydentem w Kanale Zero zadzwonił jakiś Zdzisio który nadal liczy głosy Prezydent bez parsknięcia śmiechem życzył mu powodzeniaw liczeniu głosów Twardy jest
0,Dziwnych idoli sobie ostatnio lewica wybiera nie
0,Szalenie ciekawe jest dlaczego nagle Polska straciła nieutracalna i tak ważna funkcję tam te wszystkie 12 pytañ jest ciekawe Wychodzi ze albo jakaś szalona nieudolność albo gruby wal w każdym razie mocno śmierdzi
0,Czyli co Tusk jak Orban podmieni zużytego siebie na młodsza wersję siebie
0,Pamiętacie hiszpañskich graficiarzy z metra w Warszawie Hiszpanie ładnie proszą żeby te 8 lat dostali i żeby odsiedzieli w Polsce bo mają świadomość ze w Hiszpanii ich po prostu wypuszcza a nikt tego nie chce
0,Ja w tym przypadku pochwalam z prostej przyczyny inaczej nie zrozumieją To jest takie traktowanie jak w ich kraju i tylko takie działa Tutaj w europie to oni latami się śmieją ze niska szkodliwość czynu i za godzinę policja ich puszcza a okradzeni mogą im skoczyć
0,Obywatelskie zatrzymanie marokañskiego złodzieja u mnie na wsi Mocny przełom nastąpił i ludzie zaczęli brać sprawy w swoje ręce w patrole obywatelskie się poorganizowali
0,trochę dajecie się wprowadzać w błąd prymitywnej często kacapskiej propagandzie w kwestii legalizacji migrantów w Hiszpanii 1 wnioski ruszyły wczoraj do przyznania to jeszcze ho ho ho 2 to nie przeszło przez Parlament i teraz jest w Trybunale 3 86 to Ameryka południowa
