text,label
"troche dajecie się wprowadzać w błąd, prymitywnej, często kacapskiej propagandzie
w kwestii legalizacji migrantów w Hiszpanii

1. wnioski ruszyły wczoraj, do przyznania to jeszcze ho ho ho...
2. to nie przeszło przez Parlament i teraz jest w Trybunale
3. 86% to Ameryka Poludniowa",0
"Wam jest strasznie ciężko ogarnąć, ze władza samorządowa w Hiszpanii jest istotniejsza niż centralna
Przyklad:
Extremadura
jedna z 17 autonomii
władza-prawica
-nieletni migranci-fru do mamusi i tatusia
-zakaz burki
-elektrownia atomowa zostaje

*odwrotność polityki centralnej",0
"Lenz idzie w niepoczytalność...
to innego wytłumaczenia nie ma! 
🤦‍♂️",0
"Polski rząd się jeszcze nie zorientował ze powinien odkupić? 
moze po tym jak LOT z niezrozumiałych przyczyn oddal pole konkurencji na najbardziej rentownych kierunkach jak Dublin czy Teneryfa czas na kolejna niezrozumiała decyzje?",0
"Cala €ropa juz ogarnęła jaki numer wywinął Orban i łka ze śmiechu w glos...
a Polacy nadal 
yyyy... aaaaa... eeeee... 
""ale on na pewno jest jak Tusk"" 
xD 
Polakom niezmiennie wydaje się, ze są centrum wszechswiata",0
"AIE 
Z angielakiego IEA
Miedzynarodowa Agencja Energetyczna
To nie sa byle leszcze...
Jesli oni mowia ze Europa ma paliwa lotniczego na 6 tygodni to tak jest.
Albo sie Ormuz szybko odblokuje...albo będziemy mieli w europie kryzys ktorego skutkow jeszcze sami nie rozumiemy...",0
"Orban przy nim, to byl szczeniaczek golden retriever'a
🤣🤣",0
"Zebyscie Wy qwa jeszcze mieli to minimum godnosci i przepraszali po tym zobaczeniu...
Bo za kazdym razem jest to samo...",0
"Wiecie na czym USA poślizgnęło się najbardziej? 
oni uznali Persów za pastuchów...
a to jest naprawdę niezwykle inteligentny i błyskotliwy naród",0
"Dobra
sluchajcie
bo ja to mam jakas luke intelektualna...
""zaprosili Prezydenta na ślubowanie"" 
no i?
co jeśli Prezydent nie przyjdzie? 
(a nie przyjdzie)",0
"Drogie silniczkowe przygłupy...
Tisza to partia PRA WI CO WA!",0
"ja Was bardzo przepraszam, ale smiechlam w glos...
znam ten szpital DOSKONALE 
to prywatny, jedyny jaki mamy na poludniu
z umowa z naszym NFZ
Hospiten Sur, 
tak zwana ""clinica verde""
Dno dna! 
ten sam w ktorym mnie 2 razy prawie załatwili...

tam Boga widzi każdy!
🤣🤣",0
"Nie wiem...
Ale chetnie sie dowiem, 
bo ja jestem z tych ktorzy plakali, ze jak z jakiegos powodu dojdzie do przerwania lañcuchow dostaw, to sie skichamy 
🤷",0
"Nie wiem czy opowiadalam
mieszkam na równince pomiędzy gorami
Dźwięk się w nocy niesie strasznie...
piał kogut
wyl niesamowicie
latami o 4 rano stałam w oknie i klęłam
""a zeby ci łeb upier...lili""
sasiedzi tez

ustalo...
jak zdechl moj wlasny kogut
tak 
to byl moj
na plantacji
xD",0
"Jakos marnie idzie z tym 
""Liczeniem sie Polski w swiecie"" 
🤷",0
"Ladniutkie to!
Bardzo ladniutkie! 
😍",0
"1. nie 
nie zlozylo 
Prezydenta nie było wiec nie mogli złożyć
""wobec Prezydenta"" 
2. czy to prawda, ze nie zjawił się Pan na tej groteskowej 
""uroczystosci""?
Dlaczego?",0
"Hiszpania -to zle
Niemcy-to dobrze
Polska -to dobrze
moje odczucia idą w proporcji 
2:1",0
"nie
no qwa nie! 
nie zgadzam się żeby ten cymbał próbował ze mnie robić idiotke!",0
"Sprytne to automatyczne tłumaczenie 
mam twitter dwujęzyczny! 
Konto hiszpañskie i ok twitty hiszpañskie wyświetlają się normalnie w języku konta. 
Teoretycznie wiec polskie powinno automatycznie tłumaczyć na hiszpañski, ale tez nie 
leca normalnie po polsku. 
Domyslne toto!",0
"a bo Wy w to nie umiecie...
to najpierw paru policjantów musi porządny łomot od migrantów dostać... 
i wtedy szybko się uczą ""patrzeć w druga stronę""",0
"o ja piernicze...
jaka surrealistyczna afera u nas!

Gwinejka 32 lata i 147 cm wzrostu,
udając nieletnia, zdołała zakotwiczyć w ośrodku dla nieletnich na Lanzarote
gdzie zwerbowała 13 dziewczynek celem prostytuowania ich we Francji",0
"Od dekad robi to... Kuba
Ale oni maja wrecz nadprodukcje lekarzy.
Macie nadprodukcje lekarzy zeby ich tabubami wysylac do ludzi i z dojazdem liczac poswiecac 2h na pacjenta? 
Bo pomysl jest... ale kompletnie nieefektywny 
🤷",0
"Rzeczywistość jest jaka jest...
Jadczak naprawia to, co PIS spartolił! 
🤷‍♂️",0
"Oho...
Duża akcja opowiadająca Polskę światu...
w najważniejszym francuskim medium... 

Przy zwrotach na świecie,
Europa juz tęsknym oczkiem zerka w stronę interesów z Putinem i to 
""sypniecie piachu w tryby"" Katyniem to postawienie Polski w pozycji negocjacyjnej
Wazne cholernie!",0
"🤣🤣
Poplakalam sie!! 
Obstawiam, ze śmieją się z gościa do dzisiaj! 
🤣",0
Już Jiminek jest  w moim casie od telefonu 💜 #BTS_ARİRANG  #jimin #army,0
Mam album tak się cieszę  💜 #BTS_ARİRANG  #army,0
Przepraszam bardzo zwolnił mnie totalne 💕♥️ najlepsze walentynki #jimin #BTS  #army,0
Te Typiary sa chorymi waryjatkami  poprostu tak sie wkurzylam ze brak słów  dziękuje  za tego ochroniarza za szybką relację  #JIMIN #BTS,0
Apeluje  żeby ten ochroniarz miał  podwyższoną pensję a ta  waryatka  żeby miała zakaz dożywotni występu na koncerty chłopaków,0
Wesołych Świąt życzę wam ARMY 🎄💜🫰🏻#BTSARMY  #BTS진  #JIMIN,0
Kochane Army życzę wam żeby te święta były cudownie miłe w gronie rodzinnym. Żebyśmy zobaczymy się na koncertach chłopaków love ARMy 💜❤️❤️❤️🫰🏻🫰🏻🎄🎄🎄 #ARMY  #BTS,0
Dziś są moje 30 urodziny jak ten czas zleciał jestem w wieku jimina ale nie czuję się na  ten wiek  . Będzie mi miło jak napiszecie mi życzenia ARMY #BTS  #Army  🎊🎂,0
Dziś moja rok od tych tragicznych chwil ten rok tak szybko miną. Ale nie przyniósł. Ulgi jest pusto bez Lee ale wiem że nami się opiekuje z góry kochamy cię Lee cały czas 💔💔🕊️ #LiamPayneForever,0
Jiminek ma swoje 30 urodziny  wszystkiego najlepszego bąbelku #jimin,0
Własne   Mnie zatkało i nie wiem co mam powiedzieć a środku cała się trzęsę #JiminxDior,0
💜💜 #jimin,0
Jakiego słodziaka  trafiłam  w album  BTS permission to dance on the stage in LA nigdy w zdanemu albumie nie mogłam trafić na jimnka kartę a teraz mam jeju to jest jakiś znak czy jak 💜💕#army  #BTS  #JIMIN,0
26 lipca już mi minęło 5 lat jak jestem ARMY i Jiminek jest moim nosem wooow kiedy to minęło  szok i dostałam najlepszy prezent na świecie kartę jimnka w albumie chłopaków  nigdy nie niego nie mogłam trafić a teraz trafiłam cieszę się bardzo #BTS  #Army  #JIMIN,0
"Dziś mija 5 lat jak jestem ARMY i Jiminek jest już 5 lat moim
biasem kiedy to minęło Dobrze was mieć wspaniałą rodzinę ARMY i chłopków I Purple you 💜💜#army #BTS  #jimin",0
Puścili w galę MTV EMA 2024 i było wspomnienie o Li mieniło tyle czasu od tego że nam go zabrali a same mi łzy poleciały z oczu to dalej boli zawsze 16 każdego mielecka pamiętam o Li 🕊️💔 ale opiekuję się nami z góry #LiamPayneForever,0
LOVE 🥰,0
Jest moim wszystkim  ❤️ #JIMIN,0
Nawiększy słodziak jestem szczęściarą że jest moim biasem  kocham ♥️💜 #JIMINISBACK  #JIMIN,0
Hejka wiesz co mam jakiegoś doła ostatnio czuję się nie ładna jak widzie inne laskie to są od dmnie ładniejsze i wogóle,0
Fajne  ja dopiero 31 skończę w listopadzie,0
Poryczałam sie,0
To mega spóźnione najlepszego,0
Ja tak samo jakie one są primotywnei nie dojrzałe  ah wkurzyłam sie,0
Jakiego jadę do empiku,0
Ja mam takie samo   Ja bym bardziej się speszyła niż tak się zachowywała,0
Ja tak samo nie chora akcja,0
Proszę jak coś możesz do mnie pisać,0
Tak własne i sobie za dużo pozwala,0
Ja jutro idę do empiku stacjonarne trzymaj kciuki żeby był,0
To jestem od ciebie o rok młodsza bo tym roku mam 31,0
Zgadzam się,0
Są,0
Te mam,0
Własne sory to że jest ładna  i modelka nie znaczy że może wszystko,0
Tak  masz rację to się nazywa niedojrzałość,0
jezuuu zjadlqm8 pierogow z twarogiem z tarta bulka i maslem to ma milion kcal ale nestem glupia. dzisiaj kcal daje 1000 ☹️ bl neszcze wafelka zjadlam,0
musik wlecial 100 kcal pojade na jazdy i drzemka i bd dopiero posilek wieczorem,0
nw czy relapsowac czy nie tak mi tego brakuje i niebwutrzykam ale juznmam 3 miesice streak,0
waze 44.6kv myslalam ze bardziej przytylam po wczoraj ale to raczej sama woda,0
ale jetem spizca jezu,0
DOBRANOC wszystkim kc was,0
ide soac spanie po 4 godziny dziennie mnie meczy i misze isc di urzedu #hatemylife,0
alemnie wkurwia ze nmg sie pociac przez to ze mam wizyty u lekarza ehhhhhhh unless rece ? hmm ......,0
jak sie zachowuje chwile przed cieciem sie,0
kocham moich muts bo tfym madtwie sie bardziej o ludzi z ktorymi interaktuje raz na jakis czas niz o ludzi z irl otoczenia ☹️ chcialabym umiec nawiazac tu jakies long term znajomosci ale sie boje odrzucenia....... i jestem lwk nudna,0
jeszcze tej szmaty kurwa brakowalo idz stad,0
jak reaguja rodzice gdy nie chcesz czegos zjesc,0
zebym zapamietala; 275 kcal pierogi 7 sztuk kawa 50 kcal bo mleko🥰🥰🥰🥰,0
44.3kg ehhhhhhhhh no coz stoi w miejscu,0
ojciec wgl mnie podniosl bo cos tam mierzyliśmy w domu a on ze jezu jaka jestem ciezka kms i ja takie ze no schudlam a on ze no jasne xdddddjprdl,0
jprrdl 7 pierogow 275 kcal zabije sie zaraz ale dopiero 16 Araz wic i tak git,0
vaping and exercising after binge ... i was watching movies with my sister and ofc she had to bring some snacks i ate ehh,0
zabine sie zjadlam tego wrapa i 956 kcal dzisiaj jutro fast bo sie potne,0
KURWAAAAAAAAAAAABDJEKDJRIRNDNFNEISFNJFIKSKSOWOWKDMNDNDKSKEOIRIRJDJDJSWISJRNENDKIWIRR,0
edtt is somtging .. else,0
zamowilam lq i czekam az mi przyjdzie,0
jes tmi tak zimno japierdole,0
yyyy zjadłam 2 jabłka kawałek tego batona mikky prinxe polo i wypiłam kawusie a jakieś ogorki czy coś to nie liczę. chyba 500kcal okolo,0
moje mysli samobjcze sa cora gorsze ide do szkoly widze mini rzeke i chcialabym sie rzucic,0
road to 21 now,0
best ana ever /s 444 kcal !!,0
zjadlam dzis jednak 8 pierogow jablko i baton proteinowy plus kawa to na oko 600-700 kcal not bad,0
niskokluczowo nienawidze faktu ze przez moje zabirzeie oceniam kazdego pod wzgledem ile wazy pomimo tego ze nie chce,0
ale te laski w klasie są lwk fatspo,0
im so fat fat fattt,0
2.5kg lost 👎 i need to lose more,0
UŻYTKOWNIK BAMBOCZEKOLADKA OFICJALNIE PIERDOLI NOCNĄ PROHIBICJE NA TERENIE MIASTA WŁOCŁAWEK,0
to samo babsko daje wasze podatki na musicale jasia kapeli o aborcji 🤡,0
"I całe szczęście, ale przede wszystkim to taka absurdalna decyzja w ogóle nie powinna mieć miejsca",0
"W chorym kraju żyjemy, przecież to jest kurwa kpina",0
"?? XD

cyrk na kółkach",0
życzę państwu dobrej nocy ze specjalnym przekazem dla @manuugarte8,0
24 dni czekania,0
BRUNO ASYSTA BRUNO ASYSTA BRUNO ASYSTA,0
Żadnych zmian w przerwie XD Carras zdrowy,0
Fajne meczycho w Poznaniu,0
"City ogrywa Chelsea, to znowu się dzieje 😹",0
#SignWahlNow #plkpl,0
"Wahl to dzisiaj zapierdala za dziesięciu, podpisać go za wszelką cenę. #plkpl #SignWahlNow",0
👑,0
WIEM ALE TROCHĘ WIĘKSZA SEKTORÓWKA NA TEN SEKTOR W ORBICIE JAK NAJBARDZIEJ DLA WAS W ZASIĘGU. JA TRZYMAM KCIUKI BEZ ŻADNYCH USZCZYPLIWOŚCI. ATMOSFERY NIE OCENIAM BO NAWET NIE OGLĄDAŁEM NIE MÓWIĄC JUŻ O BYCIU NA HALI. TU DLA PRZYKŁADU MOJE ULUBIONE OPRAWY NASZYCH Z SEKTORA,0
Niech mi oddadzą za ram,0
Amen,0
Radić za 3 😭 #plkpl,0
a poza tym zrobił graduation więc wszystko jest mu wybaczone,0
o grze minecraft,0
Tych kibiców? Powodzenia,0
"""We"" you mean Indian people?",0
nigdzie bo mnie nie stać,0
"Ta bo ty wiesz gdzie byłem i co widziałem xd Mam nadzieję, że wybierzesz się kiedyś do sztokholmu albo berlina i jakiś muslim ci poderżnie gardło w biały dzień. Tak dla różnorodności, pedale",0
"Gdzieś w innym uniwersum RS kończy się tak:

#plkpl",0
ZAWSZE WOLNO I TERAZ WSZYSCY RAZEM POOOOLSCY SĘDZIOWIEEE TO KURWY SPRZEDAWCZYKOWIEEEE,0
ona słucha jedynie przełożonych z tel awiwu,0
kolejny piękny dzień patrzenia na upadek totków,0
Takie teoretyczne pytanie. Oni sobie zdają sprawe że na żywo było o 8 i o 11 żadnego live nie ma,0
Posram się z nich xd,0
CORTIS ZAPRASZAMY DO POLSZY,0
To jest chore,0
Zaczynam mieć teorie że oni w tej kr to tour po spotach bts robią xd,0
Na vinted ktoś sprzedaje karty z army zone 150 zł sztuka tymczasem mercari set ot7 130 XDDD,0
Wgl kocham fakt że artystów z hybe na bts można rozpoznać przez dresscode bo prawie każdy miał tą kurtkę keep swimming xd,0
&amp;TEAM BYLI NA ARIRANG PLS MUSZĘ WIEDZIEĆ CZY AOEN TEŻ BYLI ALBO CZY BĘDĄ JUTRO,0
HEHEHEHE,0
Chłopaki powiedzieli stream YCC od Cortis jak wyjdzie xd,0
KURWA @orinetta POLSKA GUROM,0
Proszę bardzo sami idźcie robić choreo w taką pogodę lało od samego rana także ta scena pływała,0
WDYM ŻE MERCARI JUŻ W POLSZY,0
Widzieli cały shit na twt to się wkurwili skoro ludzie woleli żeby tańczyli niż się nie połamali,0
HIHIHI,0
Btw ponad 170 moich moots obserwuje antisa Joona :),0
"BOYNEXTDOOR 🤝🏻 AOEN 
I ich miłość do bts",0
POPŁAKAŁAM SIĘ,0
FIOLETOWO NIEBIESKI ŁEB WRÓCIŁ,0
bo u nas w Chorzowie się stadion zwolnił.....,0
IKONA XDDD,0
OMG ONA MA URODZINY,0
"Bangtani ja liczę na jakiś tiktok typu ""MINIONS""",0
Chuj wam w dupe szmaty,0
ON NO NIE ZESRAJ SIĘ Z TYM POWIADOMIEMIEM O NIELEGALU,0
Skoro dziś ostatni dzień to podbijam pytanie czy ktoś chce odstąpić 1 secik z army zone? Skoro 3 dni były takie same :(,0
Ja w lipcu,0
Hybe i słowo Free się często nie zdarza,0
Kozak 😍🥰🥰🥰,0
Sztos 😍🥰🥰🥰🥰,0
Ach ten wszechmogący Tusek... 💪😂😂😂,0
Z psa z mikrofali 💪🥳,0
"Nie kradziony, zrobiony 💪🤪
""Cały cas byłam w gwiazdce i patsyłam z góly, sukałam gzecnej lodziny i wyblałam was i do was psysłam i się ulodziłam""... 🥹",0
"Tak, po miesiącu, bo czekali, aż ruska kurwa wygra na UA, a później się pisie pety zesrali, jak zobaczyli pospolite ruszenie Polaków ma pomoc Ukraińcom. Wiedzieli, że by ich ludzie kołkami zatłukli za wsparcie ruskiej kurwy. 🤦‍♂️
Ty oddychasz samodzielnie, bez pomocy maszyn? 😳😳😳",0
💪🥳😂😂😂,0
"Wania, kałmuku zajebany, uklej pizdę ruska kurwo i wracaj do piwnicy w swoimi muchosrańsku, jebany sprzedawczyku. Mela ci na parszywy ryj zdradziecki. 🖕😂🖕",0
"Dzisiaj powtórka, oć, nakładam 💪😋",0
Tak zrobiłem...,0
"U mnie minimum pół na pół, bo inaczej Paulina @Paula_Z_Lub nawet nie tknie. 🙈",0
😍😍😍😍😍🤯🤯🤯🤯🤯,0
"Tańczy się nadal... 🤪🤟
Jutro rano przyjeżdżają Dziedziczka i Królowa Matka @Paula_Z_Lub, bo gdyż idziemy do filharmonii, a później udamy się na proszony obiad do @MRebeliant.😁
Na festiwalu zostawiam ludzi, niech sobie radzą. 😂",0
"A w Lublinie tak... 🤟🤪
Jadę do stolycy, może będzie cieplej... 😂😂😂",0
"Niby nie burdel, a jednak qurwy tam są...🤔",0
😂😂😂😂,0
Zdrówka i spełnienia wszystkich marzeń 🥃👊😉,0
No ba! 💪😉,0
Mhm... 👊😁,0
"A skąd wiesz, że nikotynę ućpaniec pcha do ryja, bo tak powiedział? 🫣🙈😂😂😂",0
"Różnica jest zasadnicza, każdy zbok związany z KO jest osądzony i siedzi, a każdy ze zboków pis nawet nie ma zarzutów...",0
Byłam na jeździe i spadłam trzy razy xddddddd,0
"Słodkie to jest jak kierowcy do mnie mówią, że cieszą się, że jestem 🥰",0
Muszę zacząć szykować się do pracy 😞,0
Nie mam siły idę spać,0
Czy mogę już wyjść z pracy błagam nie chce tu być dzisiaj,0
Ale mnie wkurwiają wszyscy,0
Nie mam totalnie humoru,0
Muszę zacząć pić więcej wody,0
MAM GRZYWKĘ,0
Idę dzisiaj do fryzjera,0
Ola miała do mnie przyjechać na weekend ale coś sobie zrobiła w oko :(,0
Przyszedł mi air fryer 🥳,0
Kierowniczka wysłała nas do sklepu żeby kupić roślinę do biura XD,0
Pogram chwilę w simsy,0
Kupiliśmy już bilety na pociąg do Łodzi 🤗,0
Dostałam kwiatki :(,0
Robię dzisiaj brownie,0
Jem serniczek życie jest piękne,0
Nie chce mi się siedzieć dzisiaj na uczelni,0
"Kacper widział, że mam średni humor i wrócił z kwiatkami :(((((",0
Papryka najlepsza,0
Idę zrobić sobie kawę,0
Obeszliśmy pół dabia,0
Nie wiem jak ale chciałabym,0
Wyciągnę chyba dzisiaj Kacpra do kina,0
Nie chce iść jutro do pracy :(,0
Będziemy iść do koreańskiej restauracji i jaram się bo od dawna tam chciałam iść,0
Sałatka gyros moi kochani,0
Z emocji posprzątałam prawie całe mieszkanie xd,0
jakiś chłopak w autobusie właśnie powiedział że jest z Poznania ale jest warszawiakiem bo pił piwo na schodkach a nad Wartą nie,0
boze antek kowalski z markiem williamsem mocne,0
ja pierdole ja byłam serio przekonana do dzisiaj że ronnie się wycofał z mistrzostw świata a to był prima aprilis,0
